"","year","month","day","pm2.5","DEWP","TEMP","PRES","Iws","Is","Ir"
"year4_month3_day26",2013,3,26,195.291666666667,-2.25,7.125,1013.5,14.1408333333333,0,0
"year4_month3_day27",2013,3,27,97.375,-4.70833333333333,10.7916666666667,1010.25,17.9383333333333,0,0
"year4_month3_day28",2013,3,28,33.1666666666667,-14.875,8.04166666666667,1020.875,9.81583333333333,0,0
"year4_month3_day29",2013,3,29,98,-6.20833333333333,5.41666666666667,1021.83333333333,6.35,0,0
"year4_month3_day30",2013,3,30,92.625,-4.125,5.54166666666667,1022.375,21.105,0,0
"year4_month3_day31",2013,3,31,194.75,2.125,5.125,1019.16666666667,52.91,0,0
"year4_month4_day1",2013,4,1,105.583333333333,-3.625,10.2916666666667,1016.66666666667,9.145,0,0
"year4_month4_day2",2013,4,2,112.833333333333,-4.70833333333333,9.625,1017.41666666667,13.0929166666667,0,0
"year4_month4_day3",2013,4,3,127.625,-1.58333333333333,10.9166666666667,1012.04166666667,24.5641666666667,0,0
"year4_month4_day4",2013,4,4,79.7916666666667,-1.08333333333333,8.33333333333333,1014.5,34.1420833333333,0,1.5
"year4_month4_day5",2013,4,5,66.25,-0.875,8.54166666666667,1018,51.9891666666667,0,2.875
"year4_month4_day6",2013,4,6,13.9583333333333,-9.41666666666667,7.75,1016.875,9.14666666666667,0,0
"year4_month4_day7",2013,4,7,79.2083333333333,-2.33333333333333,8.79166666666667,1007.91666666667,56.6058333333333,0,0
"year4_month4_day8",2013,4,8,21.0416666666667,-13.5416666666667,9.5,1012.08333333333,98.9254166666667,0,0
"year4_month4_day9",2013,4,9,11.5,-11.9583333333333,8.83333333333333,1019.375,180.33875,0,0
"year4_month4_day10",2013,4,10,12,-12.125,8.75,1019.29166666667,134.905833333333,0,0
"year4_month4_day11",2013,4,11,18.25,-13.5,10.5416666666667,1018.16666666667,206.895833333333,0,0
"year4_month4_day12",2013,4,12,50.5833333333333,-6.16666666666667,13.625,1012.625,4.76708333333333,0,0
"year4_month4_day13",2013,4,13,61.375,-1.45833333333333,16.2916666666667,1004.08333333333,23.0383333333333,0,0
"year4_month4_day14",2013,4,14,28.7083333333333,-10.4166666666667,11.7916666666667,1010.25,17.09625,0,0
"year4_month4_day15",2013,4,15,70.1458333333333,-0.583333333333333,12.4166666666667,1003.25,21.3816666666667,0,0
"year4_month4_day16",2013,4,16,60.1875,-1,13.9166666666667,1006.29166666667,12.9270833333333,0,0
"year4_month4_day17",2013,4,17,47.875,-2.66666666666667,11.3333333333333,1011.375,28.5154166666667,0,0
"year4_month4_day18",2013,4,18,11.7083333333333,-15.3333333333333,10.5,1022.375,11.6016666666667,0,0
"year4_month4_day19",2013,4,19,53.5416666666667,-2.125,7.04166666666667,1024.16666666667,22.9083333333333,0,0
"year4_month4_day20",2013,4,20,76.9583333333333,-0.625,9.16666666666667,1020.875,18.5120833333333,0,0
"year4_month4_day21",2013,4,21,130.916666666667,2.29166666666667,11.6666666666667,1018.20833333333,20.1891666666667,0,0
"year4_month4_day22",2013,4,22,169.583333333333,5.70833333333333,12.125,1014.16666666667,21.4933333333333,0,0
"year4_month4_day23",2013,4,23,203.291666666667,7.33333333333333,11.7916666666667,1011.16666666667,9.48,0,0.0416666666666667
"year4_month4_day24",2013,4,24,87.9583333333333,0.291666666666667,15.125,1010.375,17.0408333333333,0,0
"year4_month4_day25",2013,4,25,13.5416666666667,-9.16666666666667,16.8333333333333,1012.70833333333,86.43,0,0
"year4_month4_day26",2013,4,26,74.5,-1.5,16.4583333333333,1009.95833333333,13.0720833333333,0,0
"year4_month4_day27",2013,4,27,70.2916666666667,1.20833333333333,17.7083333333333,1010.29166666667,22.0854166666667,0,0
"year4_month4_day28",2013,4,28,75.5416666666667,3.04166666666667,15.875,1010,12.42,0,0
"year4_month4_day29",2013,4,29,27.125,-9.25,21.2083333333333,1011.625,35.0770833333333,0,0
"year4_month4_day30",2013,4,30,23.2083333333333,-9.79166666666667,20.7083333333333,1013.58333333333,11.5679166666667,0,0
"year4_month5_day1",2013,5,1,44.3333333333333,-0.791666666666667,17.1666666666667,1015.04166666667,10.2795833333333,0,0
"year4_month5_day2",2013,5,2,83.4166666666667,3.625,18.3333333333333,1012,30.285,0,0
"year4_month5_day3",2013,5,3,63,6.91666666666667,17.25,1016.33333333333,9.84958333333333,0,0.25
"year4_month5_day4",2013,5,4,85.875,5.70833333333333,18.875,1016.29166666667,31.3045833333333,0,0
"year4_month5_day5",2013,5,5,178.791666666667,11.0416666666667,20.4166666666667,1015.91666666667,15.4525,0,0
"year4_month5_day6",2013,5,6,219.416666666667,12.8333333333333,22.6666666666667,1014.04166666667,7.22208333333333,0,0
"year4_month5_day7",2013,5,7,177.5,13.1666666666667,22.7916666666667,1014.70833333333,13.3345833333333,0,0
"year4_month5_day8",2013,5,8,130.708333333333,11.0416666666667,20.625,1013.66666666667,25.6670833333333,0,0.0833333333333333
"year4_month5_day9",2013,5,9,48.4166666666667,11.625,17.5416666666667,1009.70833333333,19.13375,0,0
"year4_month5_day10",2013,5,10,49.8333333333333,2.66666666666667,21.375,1001.33333333333,7.9875,0,0
"year4_month5_day11",2013,5,11,54.125,-1.20833333333333,22.8333333333333,995.041666666667,17.9525,0,0
"year4_month5_day12",2013,5,12,48.5,-4.83333333333333,21.875,999.541666666667,7.54291666666667,0,0
"year4_month5_day13",2013,5,13,94.9583333333333,6.16666666666667,20.3333333333333,1001.95833333333,6.87291666666667,0,0
"year4_month5_day14",2013,5,14,71.0416666666667,1.25,24.5,1007.375,20.0608333333333,0,0
"year4_month5_day15",2013,5,15,68.625,6.41666666666667,21.75,1015.58333333333,11.2133333333333,0,0
"year4_month5_day16",2013,5,16,67.6666666666667,9.25,20.75,1016.58333333333,17.7675,0,0
"year4_month5_day17",2013,5,17,107.514705882353,12.25,20.2916666666667,1011.66666666667,13.5783333333333,0,0
"year4_month5_day18",2013,5,18,104.526960784314,13.6666666666667,20.625,1006.20833333333,33.3783333333333,0,0
"year4_month5_day19",2013,5,19,54.9166666666667,2.25,20.2916666666667,1000.375,33.62,0,0
"year4_month5_day20",2013,5,20,46.5833333333333,-2.75,21.5833333333333,1000.5,33.1366666666667,0,0
"year4_month5_day21",2013,5,21,102,9.25,22.875,998.791666666667,24.6245833333333,0,0
"year4_month5_day22",2013,5,22,63.8333333333333,7.29166666666667,22.9166666666667,1009.875,19.4404166666667,0,0
"year4_month5_day23",2013,5,23,81.8333333333333,10.1666666666667,22.4166666666667,1009.91666666667,7.375,0,0
"year4_month5_day24",2013,5,24,120.916666666667,14.1666666666667,23.25,1011.33333333333,6.72208333333333,0,0
"year4_month5_day25",2013,5,25,61.7083333333333,12.7916666666667,24.0833333333333,1010.33333333333,10.91125,0,0
"year4_month5_day26",2013,5,26,105.083333333333,16.875,20.7916666666667,1008.41666666667,14.2641666666667,0,0.416666666666667
"year4_month5_day27",2013,5,27,74.6666666666667,15.5416666666667,19.75,1007.5,4.545,0,0.166666666666667
"year4_month5_day28",2013,5,28,83.4166666666667,15.7916666666667,20.5833333333333,1004.95833333333,12.1825,0,0.375
"year4_month5_day29",2013,5,29,21.5416666666667,-1.04166666666667,25.4583333333333,1008.54166666667,63.8833333333333,0,0
"year4_month5_day30",2013,5,30,58.875,5.45833333333333,25.9166666666667,1005.79166666667,22.9270833333333,0,0
"year4_month5_day31",2013,5,31,89.4166666666667,13.125,25.2083333333333,1002.33333333333,38.48125,0,0
"year4_month6_day1",2013,6,1,75.2083333333333,7.45833333333333,25.0416666666667,1005.91666666667,4.48833333333333,0,0
"year4_month6_day2",2013,6,2,151.666666666667,15.5833333333333,22,1004.79166666667,19.3733333333333,0,0
"year4_month6_day3",2013,6,3,131.25,12.125,25.9166666666667,1004.45833333333,3.8175,0,0
"year4_month6_day4",2013,6,4,133.625,15.9583333333333,20.9583333333333,1011.33333333333,14.02875,0,0.166666666666667
"year4_month6_day5",2013,6,5,142.833333333333,17.4166666666667,18.7916666666667,1011.875,5.99958333333333,0,1.79166666666667
"year4_month6_day6",2013,6,6,154.958333333333,18.0833333333333,19.25,1010.20833333333,4.91708333333333,0,2.29166666666667
"year4_month6_day7",2013,6,7,137.458333333333,18.8333333333333,20.5833333333333,1008.125,3.53916666666667,0,0.625
"year4_month6_day8",2013,6,8,173.416666666667,18.7916666666667,20.4583333333333,1007.41666666667,2.81083333333333,0,0.208333333333333
"year4_month6_day9",2013,6,9,62.5416666666667,16.9166666666667,18.625,1010,23.99,0,3.91666666666667
"year4_month6_day10",2013,6,10,31.9166666666667,14.6666666666667,20.375,1012.33333333333,6.05,0,0.166666666666667
"year4_month6_day11",2013,6,11,62.7083333333333,15,21.0833333333333,1008.04166666667,7.76666666666667,0,0.0833333333333333
"year4_month6_day12",2013,6,12,65,14,21.1666666666667,1007.625,13.3525,0,0
"year4_month6_day13",2013,6,13,107.958333333333,15.2083333333333,23.9583333333333,1007.875,11.1195833333333,0,0
"year4_month6_day14",2013,6,14,107.208333333333,12.9583333333333,25.8333333333333,1007.83333333333,51.7475,0,0
"year4_month6_day15",2013,6,15,123.833333333333,15.0833333333333,25.25,1006.75,10.3045833333333,0,0
"year4_month6_day16",2013,6,16,173.833333333333,18.5416666666667,22.625,1003.375,8.70083333333333,0,0.5
"year4_month6_day17",2013,6,17,40.5833333333333,16.2083333333333,25.7083333333333,1001.41666666667,11.67875,0,0
"year4_month6_day18",2013,6,18,52.1666666666667,15.9583333333333,27.9583333333333,997.375,13.4095833333333,0,0
"year4_month6_day19",2013,6,19,52.4166666666667,14.2916666666667,29.125,1002.125,3.22208333333333,0,0
"year4_month6_day20",2013,6,20,85.9166666666667,16.7916666666667,27.375,1006.5,5.06791666666667,0,0
"year4_month6_day21",2013,6,21,80.0833333333333,16.7916666666667,26.5,1008.91666666667,17.4895833333333,0,0
"year4_month6_day22",2013,6,22,59.1666666666667,18.2916666666667,21.75,1008.16666666667,11.80875,0,1.54166666666667
"year4_month6_day23",2013,6,23,67.5416666666667,16.875,25.625,1003.54166666667,7.76375,0,0
"year4_month6_day24",2013,6,24,110.458333333333,19.75,24.9166666666667,1002.04166666667,16.33125,0,0.25
"year4_month6_day25",2013,6,25,122.25,20.3333333333333,22.2916666666667,1000.25,3.37,0,0.291666666666667
"year4_month6_day26",2013,6,26,153.333333333333,20.9583333333333,25.6666666666667,996.916666666667,14.5845833333333,0,0
"year4_month6_day27",2013,6,27,96.5833333333333,18.25,27.75,997.666666666667,3.8,0,0
"year4_month6_day28",2013,6,28,301.083333333333,21.7916666666667,25.4166666666667,1000.66666666667,16.0366666666667,0,0.166666666666667
"year4_month6_day29",2013,6,29,97.7083333333333,20.9166666666667,23.125,1003.83333333333,2.21708333333333,0,0.0416666666666667
"year4_month6_day30",2013,6,30,181.708333333333,22.4166666666667,25.2083333333333,1003.41666666667,7.57916666666667,0,0
"year4_month7_day1",2013,7,1,148.041666666667,22.375,24.875,998.875,2.47666666666667,0,0.458333333333333
"year4_month7_day2",2013,7,2,18.1666666666667,17.3333333333333,28.7083333333333,994.833333333333,36.2991666666667,0,0.75
"year4_month7_day3",2013,7,3,30.9583333333333,18.375,30.0833333333333,995.125,9.73916666666667,0,0
"year4_month7_day4",2013,7,4,28.8333333333333,18.2083333333333,28.1666666666667,994.041666666667,6.98458333333333,0,0.125
"year4_month7_day5",2013,7,5,22.8333333333333,16.8333333333333,29.0833333333333,997.625,14.1933333333333,0,0
"year4_month7_day6",2013,7,6,61.125,19.2916666666667,29.625,1000.41666666667,21.31375,0,0.0416666666666667
"year4_month7_day7",2013,7,7,84.8333333333333,22.3333333333333,27.375,999.958333333333,13.6475,0,0.25
"year4_month7_day8",2013,7,8,94.0416666666667,22.75,25.0416666666667,1001.91666666667,3.445,0,1.33333333333333
"year4_month7_day9",2013,7,9,87.9166666666667,22.7916666666667,24.3333333333333,1002.95833333333,2.28875,0,1.95833333333333
"year4_month7_day10",2013,7,10,37.125,21.2083333333333,23.7916666666667,1004.70833333333,16.2804166666667,0,1.625
"year4_month7_day11",2013,7,11,40,20.2083333333333,25.125,1005.5,28.3320833333333,0,0
"year4_month7_day12",2013,7,12,70.2916666666667,21.6666666666667,26.5416666666667,1005.375,9.64958333333333,0,0
"year4_month7_day13",2013,7,13,108.791666666667,22.25,27.375,1006.45833333333,14.6445833333333,0,0
"year4_month7_day14",2013,7,14,88.1666666666667,21.3333333333333,26.5833333333333,1007.20833333333,25.8808333333333,0,0.125
"year4_month7_day15",2013,7,15,63.4166666666667,23.0416666666667,24.25,999.125,14.1379166666667,0,13.125
"year4_month7_day16",2013,7,16,27.375,17.25,27.4166666666667,999.291666666667,11.00625,0,0
"year4_month7_day17",2013,7,17,48.375,18.4166666666667,26.6666666666667,1004.83333333333,11.1920833333333,0,0
"year4_month7_day18",2013,7,18,134.083333333333,22.0833333333333,25.5,1004.29166666667,27.1120833333333,0,0.125
"year4_month7_day19",2013,7,19,122.5,21.25,26.5416666666667,1001.875,5.71291666666667,0,0
"year4_month7_day20",2013,7,20,99.0416666666667,18.5833333333333,28.0833333333333,1003.5,1.9725,0,0
"year4_month7_day21",2013,7,21,72.875,20.875,27.375,1004.45833333333,8.80833333333333,0,0
"year4_month7_day22",2013,7,22,96.4583333333333,19.9166666666667,26.5833333333333,1003.75,12.6279166666667,0,0
"year4_month7_day23",2013,7,23,43.8333333333333,17.7916666666667,27.2916666666667,999.833333333333,12.4595833333333,0,0.0416666666666667
"year4_month7_day24",2013,7,24,40.8333333333333,16.5,29.6666666666667,999.208333333333,13.705,0,0
"year4_month7_day25",2013,7,25,33.0833333333333,16.75,29.7083333333333,1001,14.8054166666667,0,0
"year4_month7_day26",2013,7,26,54.0416666666667,19.25,25.9166666666667,1002.91666666667,15.1420833333333,0,0.25
"year4_month7_day27",2013,7,27,107.416666666667,22.25,24.5833333333333,1000.41666666667,2.25041666666667,0,1.25
"year4_month7_day28",2013,7,28,64,18.9583333333333,29.9583333333333,999.625,5.77375,0,0
"year4_month7_day29",2013,7,29,66.3333333333333,22.0833333333333,28.5416666666667,999.583333333333,3.77791666666667,0,0.0416666666666667
"year4_month7_day30",2013,7,30,101.083333333333,21.6666666666667,28.5833333333333,997.166666666667,8.08375,0,0
"year4_month7_day31",2013,7,31,45.7916666666667,20,26.2916666666667,999.541666666667,7.84166666666667,0,0.791666666666667
"year4_month8_day1",2013,8,1,44.9166666666667,19.7916666666667,23.1666666666667,1003.08333333333,2.53333333333333,0,0.416666666666667
"year4_month8_day2",2013,8,2,70.9583333333333,19.8333333333333,25.8333333333333,1005.16666666667,3.7975,0,0.0416666666666667
"year4_month8_day3",2013,8,3,32.9166666666667,17.25,27.5833333333333,1003.20833333333,12.2029166666667,0,0
"year4_month8_day4",2013,8,4,84.2083333333333,20.9583333333333,27.0416666666667,999.708333333333,9.14666666666667,0,0.166666666666667
"year4_month8_day5",2013,8,5,44.4166666666667,19.3333333333333,26,997.875,5.57125,0,0.0833333333333333
"year4_month8_day6",2013,8,6,121.458333333333,23.75,28.375,998.958333333333,5.95958333333333,0,0
"year4_month8_day7",2013,8,7,36.7916666666667,20.5,25.75,1001.95833333333,16.8341666666667,0,0.541666666666667
"year4_month8_day8",2013,8,8,31.9166666666667,19.0416666666667,28.0833333333333,999.666666666667,9.36875,0,0
"year4_month8_day9",2013,8,9,36.0416666666667,18.2916666666667,28.5833333333333,1000.54166666667,14.6041666666667,0,0
"year4_month8_day10",2013,8,10,88.3333333333333,22.25,28.75,1004.25,4.97,0,0
"year4_month8_day11",2013,8,11,123,23.5833333333333,27.5,1005.58333333333,6.09208333333333,0,0.75
"year4_month8_day12",2013,8,12,53.2083333333333,21.7916666666667,26.625,1004.58333333333,30.6666666666667,0,0.125
"year4_month8_day13",2013,8,13,79.4166666666667,22.2083333333333,28.0833333333333,1004.33333333333,8.77,0,0.0416666666666667
"year4_month8_day14",2013,8,14,62.125,22.25,28.3333333333333,1003.70833333333,13.3004166666667,0,0
"year4_month8_day15",2013,8,15,100.916666666667,24.2083333333333,29.375,1002.29166666667,18.9491666666667,0,0
"year4_month8_day16",2013,8,16,107.666666666667,24.7916666666667,28.2083333333333,997.333333333333,7.78625,0,0.208333333333333
"year4_month8_day17",2013,8,17,44.6666666666667,14.8333333333333,31,1000.58333333333,44.9525,0,0
"year4_month8_day18",2013,8,18,15.8333333333333,14.375,28.0833333333333,1007.625,3.24083333333333,0,0
"year4_month8_day19",2013,8,19,25.5625,14.4583333333333,27.1666666666667,1009.83333333333,4.93666666666667,0,0
"year4_month8_day20",2013,8,20,92.0833333333333,20.375,25.5,1008.83333333333,5.03083333333333,0,0.375
"year4_month8_day21",2013,8,21,101.395833333333,19.8333333333333,26,1007.54166666667,11.34375,0,0.0416666666666667
"year4_month8_day22",2013,8,22,122.3125,19.7083333333333,23.7083333333333,1008.5,4.80541666666667,0,0.416666666666667
"year4_month8_day23",2013,8,23,61.0833333333333,16.25,26.9583333333333,1008.70833333333,10.3904166666667,0,0
"year4_month8_day24",2013,8,24,38.2916666666667,14.4583333333333,26.5416666666667,1008.83333333333,7.36083333333333,0,0
"year4_month8_day25",2013,8,25,44.5833333333333,15.4166666666667,27.0833333333333,1006.25,9.61125,0,0
"year4_month8_day26",2013,8,26,53.875,16.2083333333333,27,1005.375,15.3845833333333,0,0
"year4_month8_day27",2013,8,27,54.75,18.5,24.2083333333333,1007.16666666667,44.0408333333333,0,0.0833333333333333
"year4_month8_day28",2013,8,28,72.4166666666667,19.625,23.0833333333333,999.75,15.8033333333333,0,0.708333333333333
"year4_month8_day29",2013,8,29,36.5833333333333,10.9583333333333,24.75,1002.08333333333,60.9258333333333,0,0
"year4_month8_day30",2013,8,30,14.75,8.45833333333333,22.8333333333333,1011.5,13.525,0,0.0833333333333333
"year4_month8_day31",2013,8,31,23.75,9.125,22.5,1011.54166666667,4.65708333333333,0,0
"year4_month9_day1",2013,8,1,44.9166666666667,19.7916666666667,23.1666666666667,1003.08333333333,2.53333333333333,0,0.416666666666667
"year4_month9_day2",2013,8,2,70.9583333333333,19.8333333333333,25.8333333333333,1005.16666666667,3.7975,0,0.0416666666666667
"year4_month9_day3",2013,8,3,32.9166666666667,17.25,27.5833333333333,1003.20833333333,12.2029166666667,0,0
"year4_month9_day4",2013,8,4,84.2083333333333,20.9583333333333,27.0416666666667,999.708333333333,9.14666666666667,0,0.166666666666667
"year4_month9_day5",2013,8,5,44.4166666666667,19.3333333333333,26,997.875,5.57125,0,0.0833333333333333
"year4_month9_day6",2013,8,6,121.458333333333,23.75,28.375,998.958333333333,5.95958333333333,0,0
"year4_month9_day7",2013,8,7,36.7916666666667,20.5,25.75,1001.95833333333,16.8341666666667,0,0.541666666666667
"year4_month9_day8",2013,8,8,31.9166666666667,19.0416666666667,28.0833333333333,999.666666666667,9.36875,0,0
"year4_month9_day9",2013,8,9,36.0416666666667,18.2916666666667,28.5833333333333,1000.54166666667,14.6041666666667,0,0
"year4_month9_day10",2013,8,10,88.3333333333333,22.25,28.75,1004.25,4.97,0,0
"year4_month9_day11",2013,8,11,123,23.5833333333333,27.5,1005.58333333333,6.09208333333333,0,0.75
"year4_month9_day12",2013,8,12,53.2083333333333,21.7916666666667,26.625,1004.58333333333,30.6666666666667,0,0.125
"year4_month9_day13",2013,8,13,79.4166666666667,22.2083333333333,28.0833333333333,1004.33333333333,8.77,0,0.0416666666666667
"year4_month9_day14",2013,8,14,62.125,22.25,28.3333333333333,1003.70833333333,13.3004166666667,0,0
"year4_month9_day15",2013,8,15,100.916666666667,24.2083333333333,29.375,1002.29166666667,18.9491666666667,0,0
"year4_month9_day16",2013,8,16,107.666666666667,24.7916666666667,28.2083333333333,997.333333333333,7.78625,0,0.208333333333333
